Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature,strength
3.8,1.2,0.4,0.1,0.6,0.3,0.2,480,377.2
3.8,1.2,0.4,0.1,0.6,0.3,0.2,485,384.14
3.8,1.2,0.4,0.1,0.6,0.3,0.2,490,385.36
3.8,1.2,0.4,0.1,0.6,0.3,0.2,495,386.62
3.8,1.2,0.4,0.1,0.6,0.3,0.2,500,387.94
3.8,1.2,0.4,0.1,0.6,0.3,0.2,505,389.3
3.8,1.2,0.4,0.1,0.6,0.3,0.2,510,390.71
3.8,1.2,0.4,0.1,0.6,0.3,0.3,400,294.93
3.8,1.2,0.4,0.1,0.6,0.3,0.3,410,303.15
3.8,1.2,0.4,0.1,0.6,0.3,0.3,420,311.51
3.8,1.2,0.4,0.1,0.6,0.3,0.3,430,320.44
3.8,1.2,0.4,0.1,0.6,0.3,0.3,440,330.01
3.8,1.2,0.4,0.1,0.6,0.3,0.3,450,340.31
3.8,1.2,0.4,0.1,0.6,0.3,0.3,460,351.44
3.8,1.2,0.4,0.1,0.6,0.3,0.3,470,363.52
3.8,1.2,0.4,0.1,0.6,0.3,0.3,475,369.96
3.8,1.2,0.4,0.1,0.6,0.3,0.3,480,376.72
3.8,1.2,0.4,0.1,0.6,0.3,0.3,485,383.81
3.8,1.2,0.4,0.1,0.6,0.3,0.3,490,385.14
3.8,1.2,0.4,0.1,0.6,0.3,0.3,495,386.41
3.8,1.2,0.4,0.1,0.6,0.3,0.3,500,387.72
3.8,1.2,0.4,0.1,0.6,0.3,0.3,505,389.08
3.8,1.2,0.4,0.1,0.6,0.3,0.3,510,390.49
3.8,1.2,0.4,0.2,0.2,0.1,0.1,400,306.64
3.8,1.2,0.4,0.2,0.2,0.1,0.1,410,315.21
3.8,1.2,0.4,0.2,0.2,0.1,0.1,420,323.93
3.8,1.2,0.4,0.2,0.2,0.1,0.1,430,333.42
3.8,1.2,0.4,0.2,0.2,0.1,0.1,440,344.4
3.8,1.2,0.4,0.2,0.2,0.1,0.1,450,356.19
3.8,1.2,0.4,0.2,0.2,0.1,0.1,460,368.94
3.8,1.2,0.4,0.2,0.2,0.1,0.1,470,382.84
3.8,1.2,0.4,0.2,0.2,0.1,0.1,475,390.2
3.8,1.2,0.4,0.2,0.2,0.1,0.1,480,391.75
3.8,1.2,0.4,0.2,0.2,0.1,0.1,485,392.09
3.8,1.2,0.4,0.2,0.2,0.1,0.1,490,392.45
3.8,1.2,0.4,0.2,0.2,0.1,0.1,495,392.81
3.8,1.2,0.4,0.2,0.2,0.1,0.1,500,393.19
3.8,1.2,0.4,0.2,0.2,0.1,0.1,505,393.57
3.8,1.2,0.4,0.2,0.2,0.1,0.1,510,393.97
3.8,1.2,0.4,0.2,0.2,0.1,0.2,400,306.25
3.8,1.2,0.4,0.2,0.2,0.1,0.2,410,314.82
3.8,1.2,0.4,0.2,0.2,0.1,0.2,420,323.53
3.8,1.2,0.4,0.2,0.2,0.1,0.2,430,333.0
3.8,1.2,0.4,0.2,0.2,0.1,0.2,440,343.97
3.8,1.2,0.4,0.2,0.2,0.1,0.2,450,355.75
3.8,1.2,0.4,0.2,0.2,0.1,0.2,460,368.48
3.8,1.2,0.4,0.2,0.2,0.1,0.2,470,382.36
3.8,1.2,0.4,0.2,0.2,0.1,0.2,475,389.76
3.8,1.2,0.4,0.2,0.2,0.1,0.2,480,391.52
3.8,1.2,0.4,0.2,0.2,0.1,0.2,485,391.87
3.8,1.2,0.4,0.2,0.2,0.1,0.2,490,392.22
3.8,1.2,0.4,0.2,0.2,0.1,0.2,495,392.59
3.8,1.2,0.4,0.2,0.2,0.1,0.2,500,392.97
3.8,1.2,0.4,0.2,0.2,0.1,0.2,505,393.35
3.8,1.2,0.4,0.2,0.2,0.1,0.2,510,393.75
3.8,1.2,0.4,0.2,0.2,0.1,0.3,400,305.88
3.8,1.2,0.4,0.2,0.2,0.1,0.3,410,314.43
3.8,1.2,0.4,0.2,0.2,0.1,0.3,420,323.14
3.8,1.2,0.4,0.2,0.2,0.1,0.3,430,332.59
3.8,1.2,0.4,0.2,0.2,0.1,0.3,440,343.55
3.8,1.2,0.4,0.2,0.2,0.1,0.3,450,355.31
3.8,1.2,0.4,0.2,0.2,0.1,0.3,460,368.02
3.8,1.2,0.4,0.2,0.2,0.1,0.3,470,381.88
3.8,1.2,0.4,0.2,0.2,0.1,0.3,475,389.27
3.8,1.2,0.4,0.2,0.2,0.1,0.3,480,391.29
3.8,1.2,0.4,0.2,0.2,0.1,0.3,485,391.64
3.8,1.2,0.4,0.2,0.2,0.1,0.3,490,391.99
3.8,1.2,0.4,0.2,0.2,0.1,0.3,495,392.36
3.8,1.2,0.4,0.2,0.2,0.1,0.3,500,392.74
3.8,1.2,0.4,0.2,0.2,0.1,0.3,505,393.12
3.8,1.2,0.4,0.2,0.2,0.1,0.3,510,393.52
3.8,1.2,0.4,0.2,0.2,0.2,0.1,400,307.14
3.8,1.2,0.4,0.2,0.2,0.2,0.1,410,315.71
3.8,1.2,0.4,0.2,0.2,0.2,0.1,420,324.43
3.8,1.2,0.4,0.2,0.2,0.2,0.1,430,334.03
3.8,1.2,0.4,0.2,0.2,0.2,0.1,440,345.04
3.8,1.2,0.4,0.2,0.2,0.2,0.1,450,356.86
3.8,1.2,0.4,0.2,0.2,0.2,0.1,460,369.65
3.8,1.2,0.4,0.2,0.2,0.2,0.1,470,383.6
3.8,1.2,0.4,0.2,0.2,0.2,0.1,475,390.97
3.8,1.2,0.4,0.2,0.2,0.2,0.1,480,392.18
3.8,1.2,0.4,0.2,0.2,0.2,0.1,485,392.53
3.8,1.2,0.4,0.2,0.2,0.2,0.1,490,392.88
3.8,1.2,0.4,0.2,0.2,0.2,0.1,495,393.25
3.8,1.2,0.4,0.2,0.2,0.2,0.1,500,393.63
3.8,1.2,0.4,0.2,0.2,0.2,0.1,505,394.01
3.8,1.2,0.4,0.2,0.2,0.2,0.1,510,394.41
3.8,1.2,0.4,0.2,0.2,0.2,0.2,400,306.77
3.8,1.2,0.4,0.2,0.2,0.2,0.2,410,315.33
3.8,1.2,0.4,0.2,0.2,0.2,0.2,420,324.04
3.8,1.2,0.4,0.2,0.2,0.2,0.2,430,333.62
3.8,1.2,0.4,0.2,0.2,0.2,0.2,440,344.62
3.8,1.2,0.4,0.2,0.2,0.2,0.2,450,356.43
3.8,1.2,0.4,0.2,0.2,0.2,0.2,460,369.2
3.8,1.2,0.4,0.2,0.2,0.2,0.2,470,383.13
3.8,1.2,0.4,0.2,0.2,0.2,0.2,475,390.56
3.8,1.2,0.4,0.2,0.2,0.2,0.2,480,391.96
3.8,1.2,0.4,0.2,0.2,0.2,0.2,485,392.3
3.8,1.2,0.4,0.2,0.2,0.2,0.2,490,392.65
3.8,1.2,0.4,0.2,0.2,0.2,0.2,495,393.02
3.8,1.2,0.4,0.2,0.2,0.2,0.2,500,393.4
3.8,1.2,0.4,0.2,0.2,0.2,0.2,505,393.78
3.8,1.2,0.4,0.2,0.2,0.2,0.2,510,394.18
3.8,1.2,0.4,0.2,0.2,0.2,0.3,400,306.4
3.8,1.2,0.4,0.2,0.2,0.2,0.3,410,314.95
3.8,1.2,0.4,0.2,0.2,0.2,0.3,420,323.65
3.8,1.2,0.4,0.2,0.2,0.2,0.3,430,333.21
3.8,1.2,0.4,0.2,0.2,0.2,0.3,440,344.2
3.8,1.2,0.4,0.2,0.2,0.2,0.3,450,355.99
3.8,1.2,0.4,0.2,0.2,0.2,0.3,460,368.74
3.8,1.2,0.4,0.2,0.2,0.2,0.3,470,382.65
3.8,1.2,0.4,0.2,0.2,0.2,0.3,475,390.07
3.8,1.2,0.4,0.2,0.2,0.2,0.3,480,391.73
3.8,1.2,0.4,0.2,0.2,0.2,0.3,485,392.07
3.8,1.2,0.4,0.2,0.2,0.2,0.3,490,392.42
3.8,1.2,0.4,0.2,0.2,0.2,0.3,495,392.79
3.8,1.2,0.4,0.2,0.2,0.2,0.3,500,393.17
3.8,1.2,0.4,0.2,0.2,0.2,0.3,505,393.55
3.8,1.2,0.4,0.2,0.2,0.2,0.3,510,393.95
3.8,1.2,0.4,0.2,0.2,0.3,0.1,400,307.65
3.8,1.2,0.4,0.2,0.2,0.3,0.1,410,316.22
3.8,1.2,0.4,0.2,0.2,0.3,0.1,420,324.94
3.8,1.2,0.4,0.2,0.2,0.3,0.1,430,334.64
3.8,1.2,0.4,0.2,0.2,0.3,0.1,440,345.69
3.8,1.2,0.4,0.2,0.2,0.3,0.1,450,357.54
3.8,1.2,0.4,0.2,0.2,0.3,0.1,460,370.38
3.8,1.2,0.4,0.2,0.2,0.3,0.1,470,384.37
3.8,1.2,0.4,0.2,0.2,0.3,0.1,475,391.74
3.8,1.2,0.4,0.2,0.2,0.3,0.1,480,392.61
3.8,1.2,0.4,0.2,0.2,0.3,0.1,485,392.96
3.8,1.2,0.4,0.2,0.2,0.3,0.1,490,393.31
3.8,1.2,0.4,0.2,0.2,0.3,0.1,495,393.68
3.8,1.2,0.4,0.2,0.2,0.3,0.1,500,394.05
3.8,1.2,0.4,0.2,0.2,0.3,0.1,505,394.44
3.8,1.2,0.4,0.2,0.2,0.3,0.1,510,394.84
3.8,1.2,0.4,0.2,0.2,0.3,0.2,400,307.28
3.8,1.2,0.4,0.2,0.2,0.3,0.2,410,315.84
3.8,1.2,0.4,0.2,0.2,0.3,0.2,420,324.55
3.8,1.2,0.4,0.2,0.2,0.3,0.2,430,334.23
3.8,1.2,0.4,0.2,0.2,0.3,0.2,440,345.26
3.8,1.2,0.4,0.2,0.2,0.3,0.2,450,357.1
3.8,1.2,0.4,0.2,0.2,0.3,0.2,460,369.92
3.8,1.2,0.4,0.2,0.2,0.3,0.2,470,383.9
3.8,1.2,0.4,0.2,0.2,0.3,0.2,475,391.35
3.8,1.2,0.4,0.2,0.2,0.3,0.2,480,392.39
3.8,1.2,0.4,0.2,0.2,0.3,0.2,485,392.73
3.8,1.2,0.4,0.2,0.2,0.3,0.2,490,393.08
3.8,1.2,0.4,0.2,0.2,0.3,0.2,495,393.45
3.8,1.2,0.4,0.2,0.2,0.3,0.2,500,393.83
3.8,1.2,0.4,0.2,0.2,0.3,0.2,505,394.21
3.8,1.2,0.4,0.2,0.2,0.3,0.2,510,394.61
3.8,1.2,0.4,0.2,0.2,0.3,0.3,400,306.9
3.8,1.2,0.4,0.2,0.2,0.3,0.3,410,315.45
3.8,1.2,0.4,0.2,0.2,0.3,0.3,420,324.15
3.8,1.2,0.4,0.2,0.2,0.3,0.3,430,333.82
3.8,1.2,0.4,0.2,0.2,0.3,0.3,440,344.84
3.8,1.2,0.4,0.2,0.2,0.3,0.3,450,356.66
3.8,1.2,0.4,0.2,0.2,0.3,0.3,460,369.46
3.8,1.2,0.4,0.2,0.2,0.3,0.3,470,383.43
3.8,1.2,0.4,0.2,0.2,0.3,0.3,475,390.87
3.8,1.2,0.4,0.2,0.2,0.3,0.3,480,392.15
3.8,1.2,0.4,0.2,0.2,0.3,0.3,485,392.49
3.8,1.2,0.4,0.2,0.2,0.3,0.3,490,392.85
3.8,1.2,0.4,0.2,0.2,0.3,0.3,495,393.21
3.8,1.2,0.4,0.2,0.2,0.3,0.3,500,393.59
3.8,1.2,0.4,0.2,0.2,0.3,0.3,505,393.98
3.8,1.2,0.4,0.2,0.2,0.3,0.3,510,394.37
3.8,1.2,0.4,0.2,0.4,0.1,0.1,400,305.98
3.8,1.2,0.4,0.2,0.4,0.1,0.1,410,314.52
3.8,1.2,0.4,0.2,0.4,0.1,0.1,420,323.23
3.8,1.2,0.4,0.2,0.4,0.1,0.1,430,332.22
3.8,1.2,0.4,0.2,0.4,0.1,0.1,440,340.91
3.8,1.2,0.4,0.2,0.4,0.1,0.1,450,350.37
3.8,1.2,0.4,0.2,0.4,0.1,0.1,460,360.71
3.8,1.2,0.4,0.2,0.4,0.1,0.1,470,372.09
3.8,1.2,0.4,0.2,0.4,0.1,0.1,475,378.22
3.8,1.2,0.4,0.2,0.4,0.1,0.1,480,384.68
3.8,1.2,0.4,0.2,0.4,0.1,0.1,485,386.92
3.8,1.2,0.4,0.2,0.4,0.1,0.1,490,387.89
3.8,1.2,0.4,0.2,0.4,0.1,0.1,495,388.91
3.8,1.2,0.4,0.2,0.4,0.1,0.1,500,389.98
3.8,1.2,0.4,0.2,0.4,0.1,0.1,505,391.12
3.8,1.2,0.4,0.2,0.4,0.1,0.1,510,392.31
3.8,1.2,0.4,0.2,0.4,0.1,0.2,400,305.61
3.8,1.2,0.4,0.2,0.4,0.1,0.2,410,314.14
3.8,1.2,0.4,0.2,0.4,0.1,0.2,420,322.83
3.8,1.2,0.4,0.2,0.4,0.1,0.2,430,331.89
3.8,1.2,0.4,0.2,0.4,0.1,0.2,440,340.57
3.8,1.2,0.4,0.2,0.4,0.1,0.2,450,350.01
3.8,1.2,0.4,0.2,0.4,0.1,0.2,460,360.33
3.8,1.2,0.4,0.2,0.4,0.1,0.2,470,371.69
3.8,1.2,0.4,0.2,0.4,0.1,0.2,475,377.81
3.8,1.2,0.4,0.2,0.4,0.1,0.2,480,384.27
3.8,1.2,0.4,0.2,0.4,0.1,0.2,485,386.67
3.8,1.2,0.4,0.2,0.4,0.1,0.2,490,387.64
3.8,1.2,0.4,0.2,0.4,0.1,0.2,495,388.66
3.8,1.2,0.4,0.2,0.4,0.1,0.2,500,389.73
3.8,1.2,0.4,0.2,0.4,0.1,0.2,505,390.86
3.8,1.2,0.4,0.2,0.4,0.1,0.2,510,392.05
3.8,1.2,0.4,0.2,0.4,0.1,0.3,400,305.23
3.8,1.2,0.4,0.2,0.4,0.1,0.3,410,313.76
3.8,1.2,0.4,0.2,0.4,0.1,0.3,420,322.43
3.8,1.2,0.4,0.2,0.4,0.1,0.3,430,331.49
3.8,1.2,0.4,0.2,0.4,0.1,0.3,440,340.15
3.8,1.2,0.4,0.2,0.4,0.1,0.3,450,349.58
3.8,1.2,0.4,0.2,0.4,0.1,0.3,460,359.89
3.8,1.2,0.4,0.2,0.4,0.1,0.3,470,371.24
3.8,1.2,0.4,0.2,0.4,0.1,0.3,475,377.35
3.8,1.2,0.4,0.2,0.4,0.1,0.3,480,383.79
3.8,1.2,0.4,0.2,0.4,0.1,0.3,485,386.4
3.8,1.2,0.4,0.2,0.4,0.1,0.3,490,387.36
3.8,1.2,0.4,0.2,0.4,0.1,0.3,495,388.38
3.8,1.2,0.4,0.2,0.4,0.1,0.3,500,389.45
3.8,1.2,0.4,0.2,0.4,0.1,0.3,505,390.58
3.8,1.2,0.4,0.2,0.4,0.1,0.3,510,391.77
3.8,1.2,0.4,0.2,0.4,0.2,0.1,400,306.49
3.8,1.2,0.4,0.2,0.4,0.2,0.1,410,315.04
3.8,1.2,0.4,0.2,0.4,0.2,0.1,420,323.73
3.8,1.2,0.4,0.2,0.4,0.2,0.1,430,332.84
3.8,1.2,0.4,0.2,0.4,0.2,0.1,440,341.55
3.8,1.2,0.4,0.2,0.4,0.2,0.1,450,351.04
3.8,1.2,0.4,0.2,0.4,0.2,0.1,460,361.41
3.8,1.2,0.4,0.2,0.4,0.2,0.1,470,372.83
3.8,1.2,0.4,0.2,0.4,0.2,0.1,475,378.98
3.8,1.2,0.4,0.2,0.4,0.2,0.1,480,385.46
3.8,1.2,0.4,0.2,0.4,0.2,0.1,485,387.35
3.8,1.2,0.4,0.2,0.4,0.2,0.1,490,388.31
3.8,1.2,0.4,0.2,0.4,0.2,0.1,495,389.33
3.8,1.2,0.4,0.2,0.4,0.2,0.1,500,390.41
3.8,1.2,0.4,0.2,0.4,0.2,0.1,505,391.54
3.8,1.2,0.4,0.2,0.4,0.2,0.1,510,392.73
3.8,1.2,0.4,0.2,0.4,0.2,0.2,400,306.12
3.8,1.2,0.4,0.2,0.4,0.2,0.2,410,314.65
3.8,1.2,0.4,0.2,0.4,0.2,0.2,420,323.33
3.8,1.2,0.4,0.2,0.4,0.2,0.2,430,332.44
3.8,1.2,0.4,0.2,0.4,0.2,0.2,440,341.14
3.8,1.2,0.4,0.2,0.4,0.2,0.2,450,350.61
3.8,1.2,0.4,0.2,0.4,0.2,0.2,460,360.97
3.8,1.2,0.4,0.2,0.4,0.2,0.2,470,372.37
3.8,1.2,0.4,0.2,0.4,0.2,0.2,475,378.52
3.8,1.2,0.4,0.2,0.4,0.2,0.2,480,384.99
3.8,1.2,0.4,0.2,0.4,0.2,0.2,485,387.07
3.8,1.2,0.4,0.2,0.4,0.2,0.2,490,388.04
3.8,1.2,0.4,0.2,0.4,0.2,0.2,495,389.06
3.8,1.2,0.4,0.2,0.4,0.2,0.2,500,390.13
3.8,1.2,0.4,0.2,0.4,0.2,0.2,505,391.26
3.8,1.2,0.4,0.2,0.4,0.2,0.2,510,392.45
3.8,1.2,0.4,0.2,0.4,0.2,0.3,400,305.75
3.8,1.2,0.4,0.2,0.4,0.2,0.3,410,314.27
3.8,1.2,0.4,0.2,0.4,0.2,0.3,420,322.94
3.8,1.2,0.4,0.2,0.4,0.2,0.3,430,332.11
3.8,1.2,0.4,0.2,0.4,0.2,0.3,440,340.8
3.8,1.2,0.4,0.2,0.4,0.2,0.3,450,350.25
3.8,1.2,0.4,0.2,0.4,0.2,0.3,460,360.59
3.8,1.2,0.4,0.2,0.4,0.2,0.3,470,371.97
3.8,1.2,0.4,0.2,0.4,0.2,0.3,475,378.11
3.8,1.2,0.4,0.2,0.4,0.2,0.3,480,384.57
3.8,1.2,0.4,0.2,0.4,0.2,0.3,485,386.83
3.8,1.2,0.4,0.2,0.4,0.2,0.3,490,387.79
3.8,1.2,0.4,0.2,0.4,0.2,0.3,495,388.81
3.8,1.2,0.4,0.2,0.4,0.2,0.3,500,389.88
3.8,1.2,0.4,0.2,0.4,0.2,0.3,505,391.01
3.8,1.2,0.4,0.2,0.4,0.2,0.3,510,392.19
3.8,1.2,0.4,0.2,0.4,0.3,0.1,400,307.0
3.8,1.2,0.4,0.2,0.4,0.3,0.1,410,315.54
3.8,1.2,0.4,0.2,0.4,0.3,0.1,420,324.23
3.8,1.2,0.4,0.2,0.4,0.3,0.1,430,333.38
3.8,1.2,0.4,0.2,0.4,0.3,0.1,440,342.13
3.8,1.2,0.4,0.2,0.4,0.3,0.1,450,351.64
3.8,1.2,0.4,0.2,0.4,0.3,0.1,460,362.05
3.8,1.2,0.4,0.2,0.4,0.3,0.1,470,373.5
3.8,1.2,0.4,0.2,0.4,0.3,0.1,475,379.68
3.8,1.2,0.4,0.2,0.4,0.3,0.1,480,386.19
3.8,1.2,0.4,0.2,0.4,0.3,0.1,485,387.74
3.8,1.2,0.4,0.2,0.4,0.3,0.1,490,388.71
3.8,1.2,0.4,0.2,0.4,0.3,0.1,495,389.73
3.8,1.2,0.4,0.2,0.4,0.3,0.1,500,390.81
3.8,1.2,0.4,0.2,0.4,0.3,0.1,505,391.94
3.8,1.2,0.4,0.2,0.4,0.3,0.1,510,393.13
3.8,1.2,0.4,0.2,0.4,0.3,0.2,400,306.63
3.8,1.2,0.4,0.2,0.4,0.3,0.2,410,315.16
3.8,1.2,0.4,0.2,0.4,0.3,0.2,420,323.84
3.8,1.2,0.4,0.2,0.4,0.3,0.2,430,333.05
3.8,1.2,0.4,0.2,0.4,0.3,0.2,440,341.78
3.8,1.2,0.4,0.2,0.4,0.3,0.2,450,351.28
3.8,1.2,0.4,0.2,0.4,0.3,0.2,460,361.67
3.8,1.2,0.4,0.2,0.4,0.3,0.2,470,373.11
3.8,1.2,0.4,0.2,0.4,0.3,0.2,475,379.27
3.8,1.2,0.4,0.2,0.4,0.3,0.2,480,385.77
3.8,1.2,0.4,0.2,0.4,0.3,0.2,485,387.5
3.8,1.2,0.4,0.2,0.4,0.3,0.2,490,388.46
3.8,1.2,0.4,0.2,0.4,0.3,0.2,495,389.48
3.8,1.2,0.4,0.2,0.4,0.3,0.2,500,390.56
3.8,1.2,0.4,0.2,0.4,0.3,0.2,505,391.69
3.8,1.2,0.4,0.2,0.4,0.3,0.2,510,392.88
3.8,1.2,0.4,0.2,0.4,0.3,0.3,400,306.26
3.8,1.2,0.4,0.2,0.4,0.3,0.3,410,314.77
3.8,1.2,0.4,0.2,0.4,0.3,0.3,420,323.44
3.8,1.2,0.4,0.2,0.4,0.3,0.3,430,332.72
3.8,1.2,0.4,0.2,0.4,0.3,0.3,440,341.43
3.8,1.2,0.4,0.2,0.4,0.3,0.3,450,350.91
3.8,1.2,0.4,0.2,0.4,0.3,0.3,460,361.29
3.8,1.2,0.4,0.2,0.4,0.3,0.3,470,372.71
3.8,1.2,0.4,0.2,0.4,0.3,0.3,475,378.86
3.8,1.2,0.4,0.2,0.4,0.3,0.3,480,385.35
3.8,1.2,0.4,0.2,0.4,0.3,0.3,485,387.25
3.8,1.2,0.4,0.2,0.4,0.3,0.3,490,388.21
3.8,1.2,0.4,0.2,0.4,0.3,0.3,495,389.23
3.8,1.2,0.4,0.2,0.4,0.3,0.3,500,390.3
3.8,1.2,0.4,0.2,0.4,0.3,0.3,505,391.43
3.8,1.2,0.4,0.2,0.4,0.3,0.3,510,392.62
3.8,1.2,0.4,0.2,0.6,0.1,0.1,400,295.4
3.8,1.2,0.4,0.2,0.6,0.1,0.1,410,303.06
3.8,1.2,0.4,0.2,0.6,0.1,0.1,420,311.24
3.8,1.2,0.4,0.2,0.6,0.1,0.1,430,319.99
3.8,1.2,0.4,0.2,0.6,0.1,0.1,440,329.39
3.8,1.2,0.4,0.2,0.6,0.1,0.1,450,339.51
3.8,1.2,0.4,0.2,0.6,0.1,0.1,460,350.47
3.8,1.2,0.4,0.2,0.6,0.1,0.1,470,362.38
3.8,1.2,0.4,0.2,0.6,0.1,0.1,475,368.75
3.8,1.2,0.4,0.2,0.6,0.1,0.1,480,375.42
3.8,1.2,0.4,0.2,0.6,0.1,0.1,485,382.42
3.8,1.2,0.4,0.2,0.6,0.1,0.1,490,383.68
3.8,1.2,0.4,0.2,0.6,0.1,0.1,495,384.88
3.8,1.2,0.4,0.2,0.6,0.1,0.1,500,386.13
3.8,1.2,0.4,0.2,0.6,0.1,0.1,505,387.43
3.8,1.2,0.4,0.2,0.6,0.1,0.1,510,388.78
3.8,1.2,0.4,0.2,0.6,0.1,0.2,400,295.0
3.8,1.2,0.4,0.2,0.6,0.1,0.2,410,302.66
3.8,1.2,0.4,0.2,0.6,0.1,0.2,420,310.82
3.8,1.2,0.4,0.2,0.6,0.1,0.2,430,319.57
3.8,1.2,0.4,0.2,0.6,0.1,0.2,440,328.96
3.8,1.2,0.4,0.2,0.6,0.1,0.2,450,339.07
3.8,1.2,0.4,0.2,0.6,0.1,0.2,460,350.01
3.8,1.2,0.4,0.2,0.6,0.1,0.2,470,361.91
3.8,1.2,0.4,0.2,0.6,0.1,0.2,475,368.27
3.8,1.2,0.4,0.2,0.6,0.1,0.2,480,374.93
3.8,1.2,0.4,0.2,0.6,0.1,0.2,485,381.92
3.8,1.2,0.4,0.2,0.6,0.1,0.2,490,383.4
3.8,1.2,0.4,0.2,0.6,0.1,0.2,495,384.6
3.8,1.2,0.4,0.2,0.6,0.1,0.2,500,385.85
3.8,1.2,0.4,0.2,0.6,0.1,0.2,505,387.15
3.8,1.2,0.4,0.2,0.6,0.1,0.2,510,388.5
3.8,1.2,0.4,0.2,0.6,0.1,0.3,400,294.7
3.8,1.2,0.4,0.2,0.6,0.1,0.3,410,302.34
3.8,1.2,0.4,0.2,0.6,0.1,0.3,420,310.49
3.8,1.2,0.4,0.2,0.6,0.1,0.3,430,319.22
3.8,1.2,0.4,0.2,0.6,0.1,0.3,440,328.59
3.8,1.2,0.4,0.2,0.6,0.1,0.3,450,338.69
3.8,1.2,0.4,0.2,0.6,0.1,0.3,460,349.61
3.8,1.2,0.4,0.2,0.6,0.1,0.3,470,361.49
3.8,1.2,0.4,0.2,0.6,0.1,0.3,475,367.84
3.8,1.2,0.4,0.2,0.6,0.1,0.3,480,374.49
3.8,1.2,0.4,0.2,0.6,0.1,0.3,485,381.48
3.8,1.2,0.4,0.2,0.6,0.1,0.3,490,383.14
3.8,1.2,0.4,0.2,0.6,0.1,0.3,495,384.34
3.8,1.2,0.4,0.2,0.6,0.1,0.3,500,385.59
3.8,1.2,0.4,0.2,0.6,0.1,0.3,505,386.89
3.8,1.2,0.4,0.2,0.6,0.1,0.3,510,388.23
3.8,1.2,0.4,0.2,0.6,0.2,0.1,400,295.86
3.8,1.2,0.4,0.2,0.6,0.2,0.1,410,303.54
3.8,1.2,0.4,0.2,0.6,0.2,0.1,420,311.74
3.8,1.2,0.4,0.2,0.6,0.2,0.1,430,320.52
3.8,1.2,0.4,0.2,0.6,0.2,0.1,440,329.95
3.8,1.2,0.4,0.2,0.6,0.2,0.1,450,340.1
3.8,1.2,0.4,0.2,0.6,0.2,0.1,460,351.09
3.8,1.2,0.4,0.2,0.6,0.2,0.1,470,363.05
3.8,1.2,0.4,0.2,0.6,0.2,0.1,475,369.43
3.8,1.2,0.4,0.2,0.6,0.2,0.1,480,376.13
3.8,1.2,0.4,0.2,0.6,0.2,0.1,485,382.93
3.8,1.2,0.4,0.2,0.6,0.2,0.1,490,384.08
3.8,1.2,0.4,0.2,0.6,0.2,0.1,495,385.28
3.8,1.2,0.4,0.2,0.6,0.2,0.1,500,386.53
3.8,1.2,0.4,0.2,0.6,0.2,0.1,505,387.83
3.8,1.2,0.4,0.2,0.6,0.2,0.1,510,389.18
3.8,1.2,0.4,0.2,0.6,0.2,0.2,400,295.56
3.8,1.2,0.4,0.2,0.6,0.2,0.2,410,303.23
3.8,1.2,0.4,0.2,0.6,0.2,0.2,420,311.41
3.8,1.2,0.4,0.2,0.6,0.2,0.2,430,320.17
3.8,1.2,0.4,0.2,0.6,0.2,0.2,440,329.58
3.8,1.2,0.4,0.2,0.6,0.2,0.2,450,339.72
3.8,1.2,0.4,0.2,0.6,0.2,0.2,460,350.7
3.8,1.2,0.4,0.2,0.6,0.2,0.2,470,362.63
3.8,1.2,0.4,0.2,0.6,0.2,0.2,475,369.01
3.8,1.2,0.4,0.2,0.6,0.2,0.2,480,375.69
3.8,1.2,0.4,0.2,0.6,0.2,0.2,485,382.67
3.8,1.2,0.4,0.2,0.6,0.2,0.2,490,383.82
3.8,1.2,0.4,0.2,0.6,0.2,0.2,495,385.02
3.8,1.2,0.4,0.2,0.6,0.2,0.2,500,386.27
3.8,1.2,0.4,0.2,0.6,0.2,0.2,505,387.57
3.8,1.2,0.4,0.2,0.6,0.2,0.2,510,388.92
3.8,1.2,0.4,0.2,0.6,0.2,0.3,400,295.26
3.8,1.2,0.4,0.2,0.6,0.2,0.3,410,302.91
3.8,1.2,0.4,0.2,0.6,0.2,0.3,420,311.08
3.8,1.2,0.4,0.2,0.6,0.2,0.3,430,319.83
3.8,1.2,0.4,0.2,0.6,0.2,0.3,440,329.22
3.8,1.2,0.4,0.2,0.6,0.2,0.3,450,339.34
3.8,1.2,0.4,0.2,0.6,0.2,0.3,460,350.3
3.8,1.2,0.4,0.2,0.6,0.2,0.3,470,362.21
3.8,1.2,0.4,0.2,0.6,0.2,0.3,475,368.58
3.8,1.2,0.4,0.2,0.6,0.2,0.3,480,375.26
3.8,1.2,0.4,0.2,0.6,0.2,0.3,485,382.26
3.8,1.2,0.4,0.2,0.6,0.2,0.3,490,383.57
3.8,1.2,0.4,0.2,0.6,0.2,0.3,495,384.77
3.8,1.2,0.4,0.2,0.6,0.2,0.3,500,386.01
3.8,1.2,0.4,0.2,0.6,0.2,0.3,505,387.31
3.8,1.2,0.4,0.2,0.6,0.2,0.3,510,388.65
3.8,1.2,0.4,0.2,0.6,0.3,0.1,400,296.41
3.8,1.2,0.4,0.2,0.6,0.3,0.1,410,304.11
3.8,1.2,0.4,0.2,0.6,0.3,0.1,420,312.33
